PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 230, 220,      110,      112,         111.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 220, 210,      117,      118,         117.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 210, 200,      142,      138,         140.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 200, 190,      154,      154,         154.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 190, 180,      178,      183,         180.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 180, 170,      214,      224,         219.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 170, 160,      263,      249,         256.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 160, 150,      273,      275,         274.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 150, 140,      297,      291,         294.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 140, 130,      291,      296,         293.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 130, 120,      320,      320,         320.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 120, 110,      327,      310,         318.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 110, 100,      338,      320,         329.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C, 100,  90,      364,      356,         360.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  90,  80,      369,      376,         372.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  80,  70,      380,      363,         371.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  70,  60,      340,      347,         343.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  60,  50,      333,      344,         338.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  50,  40,      371,      381,         376.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  40,  30,      362,      396,         379.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  30,  20,      378,      386,         382.0,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  20,  10,      373,      338,         355.5,"QC(000)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,  10,   5,      313,      323,         318.0,"QC(003)                                 "
rbsp05         ,iop3 ,2003-02-25,1054,357414,4488859,    C,   5,   0,      313,      323,         318.0,"QC(001)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 252, 242,       66,       68,          67.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 242, 232,       91,       91,          91.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 232, 222,       78,       89,          83.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 222, 212,      110,      122,         116.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 212, 202,      128,      128,         128.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 202, 192,      150,      137,         143.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 192, 182,      147,      147,         147.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 182, 172,      180,      184,         182.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 172, 162,      216,      204,         210.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 162, 152,      243,      249,         246.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 152, 142,      256,      276,         266.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 142, 132,      271,      263,         267.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 132, 122,      299,      300,         299.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 122, 112,      296,      293,         294.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 112, 102,      313,      303,         308.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C, 102,  92,      325,      321,         323.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  92,  82,      345,      361,         353.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  82,  72,      335,      344,         339.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  72,  62,      275,      343,         309.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  62,  52,      291,      270,         280.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  52,  42,      301,      308,         304.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  42,  32,      293,      327,         310.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  32,  22,      277,      327,         302.0,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  22,  12,      375,      378,         376.5,"QC(000)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,  12,   8,      294,     -999,         294.0,"QC(003)                                 "
rbsp09         ,iop3 ,2003-02-25,0850,357442,4488195,    C,   8,   0,      294,     -999,         294.0,"QC(001)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 288, 278,       70,       65,          67.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 278, 268,       74,       81,          77.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 268, 258,       92,       91,          91.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 258, 248,      103,      104,         103.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 248, 238,      138,      135,         136.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 238, 228,      138,      138,         138.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 228, 218,      161,      154,         157.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 218, 208,      180,      182,         181.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 208, 198,      185,      188,         186.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 198, 188,      216,      221,         218.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 188, 178,      242,      236,         239.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 178, 168,      235,      261,         248.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 168, 158,      293,      283,         288.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 158, 148,      279,      288,         283.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 148, 138,      316,      316,         316.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 138, 128,      339,      344,         341.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 128, 118,      349,      352,         350.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 118, 108,      360,      400,         380.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C, 108,  98,      359,      392,         375.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  98,  88,      383,      391,         387.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  88,  78,      394,      397,         395.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  78,  68,      382,      409,         395.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  68,  58,      358,      384,         371.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  58,  48,      359,      373,         366.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  48,  38,      407,      403,         405.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  38,  28,      407,      413,         410.0,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  28,  18,      397,      402,         399.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,  18,   8,      397,      380,         388.5,"QC(000)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,   8,   2,      353,     -999,         353.0,"QC(003)                                 "
rbsp16         ,iop3 ,2003-02-25,1253,358059,4488638,    C,   2,   0,      353,     -999,         353.0,"QC(001)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 220, 210,       73,       60,          66.5,"QC(000)                                 "
